Subject	Object	IRI	DiseaseLocation	Direct	Inherited
EFO:0000991	seed structure	http://www.ebi.ac.uk/efo/EFO_0000991		1	0
EFO:0000992	shoot	http://www.ebi.ac.uk/efo/EFO_0000992		0	0
EFO:0000994	plant fluid	http://www.ebi.ac.uk/efo/EFO_0000994		2	5
EFO:0000995	gall tissue	http://www.ebi.ac.uk/efo/EFO_0000995		0	0
EFO:0000997	storage organ	http://www.ebi.ac.uk/efo/EFO_0000997		1	0
EFO:0000998	plant reproductive system structure	http://www.ebi.ac.uk/efo/EFO_0000998		0	0
EFO:0000999	plant developmental tissue	http://www.ebi.ac.uk/efo/EFO_0000999		0	0
EFO:0001004	pollen tube	http://www.ebi.ac.uk/efo/EFO_0001004		0	0
EFO:0001005	plant sperm	http://www.ebi.ac.uk/efo/EFO_0001005		0	0
EFO:0001010	lateral root meristem	http://www.ebi.ac.uk/efo/EFO_0001010		0	0
EFO:0001018	lateral shoot meristem	http://www.ebi.ac.uk/efo/EFO_0001018		0	0
EFO:0001030	RNAi profiling by array	http://www.ebi.ac.uk/efo/EFO_0001030		0	0
EFO:0001031	tiling path by array	http://www.ebi.ac.uk/efo/EFO_0001031		0	0
EFO:0001032	transcription profiling	http://www.ebi.ac.uk/efo/EFO_0001032		3	0
EFO:0001033	translation profiling	http://www.ebi.ac.uk/efo/EFO_0001033		0	0
EFO:0001037	leaf vascular tissue	http://www.ebi.ac.uk/efo/EFO_0001037		0	0
EFO:0001039	seedhead	http://www.ebi.ac.uk/efo/EFO_0001039		0	0
EFO:0001045	apoplasm	http://www.ebi.ac.uk/efo/EFO_0001045		5	0
EFO:0001046	nectar	http://www.ebi.ac.uk/efo/EFO_0001046		0	0
EFO:0001047	sap	http://www.ebi.ac.uk/efo/EFO_0001047		0	0
EFO:0001048	bulb	http://www.ebi.ac.uk/efo/EFO_0001048		0	0
EFO:0001058	sensory system disease	http://www.ebi.ac.uk/efo/EFO_0001058		0	0
EFO:0001063	deafness	http://www.ebi.ac.uk/efo/EFO_0001063		1	0
EFO:0001070	folate deficiency	http://www.ebi.ac.uk/efo/EFO_0001070		4	0
EFO:0001072	memory impairment	http://www.ebi.ac.uk/efo/EFO_0001072		2	0
EFO:0001080	267B1	http://www.ebi.ac.uk/efo/EFO_0001080		0	0
EFO:0001081	267B1 Ki-ras	http://www.ebi.ac.uk/efo/EFO_0001081		0	0
EFO:0001082	293T	http://www.ebi.ac.uk/efo/EFO_0001082		0	0
EFO:0001083	293TsiLL	http://www.ebi.ac.uk/efo/EFO_0001083		0	0
EFO:0001084	3T3-L1	http://www.ebi.ac.uk/efo/EFO_0001084		0	0
EFO:0001085	600MPE	http://www.ebi.ac.uk/efo/EFO_0001085		0	0
EFO:0001086	A549	http://www.ebi.ac.uk/efo/EFO_0001086		0	0
EFO:0001087	AU565	http://www.ebi.ac.uk/efo/EFO_0001087		3	0
EFO:0001089	BEAS-2B	http://www.ebi.ac.uk/efo/EFO_0001089		0	0
EFO:0001090	BJABK3	http://www.ebi.ac.uk/efo/EFO_0001090		0	0
EFO:0001091	BL41K3	http://www.ebi.ac.uk/efo/EFO_0001091		0	0
EFO:0001092	BT20	http://www.ebi.ac.uk/efo/EFO_0001092		0	0
EFO:0001093	BT474	http://www.ebi.ac.uk/efo/EFO_0001093		0	0
EFO:0001095	BT483	http://www.ebi.ac.uk/efo/EFO_0001095		0	0
EFO:0001096	BT549	http://www.ebi.ac.uk/efo/EFO_0001096		0	0
EFO:0001098	C2C12	http://www.ebi.ac.uk/efo/EFO_0001098		0	0
EFO:0001099	Caco-2	http://www.ebi.ac.uk/efo/EFO_0001099		2	0
EFO:0001100	CAMA1	http://www.ebi.ac.uk/efo/EFO_0001100		0	0
EFO:0001101	CC531	http://www.ebi.ac.uk/efo/EFO_0001101		4	0
EFO:0001102	CFT-2	http://www.ebi.ac.uk/efo/EFO_0001102		0	0
EFO:0001103	CSBwt-rescued fibroblasts	http://www.ebi.ac.uk/efo/EFO_0001103		0	0
EFO:0001107	GM06985	http://www.ebi.ac.uk/efo/EFO_0001107		1	0
EFO:0001108	GM06993	http://www.ebi.ac.uk/efo/EFO_0001108		0	0
EFO:0001109	GM06994	http://www.ebi.ac.uk/efo/EFO_0001109		0	0
EFO:0001110	GM07000	http://www.ebi.ac.uk/efo/EFO_0001110		0	0
EFO:0001111	GM07022	http://www.ebi.ac.uk/efo/EFO_0001111		0	0
EFO:0001112	GM07034	http://www.ebi.ac.uk/efo/EFO_0001112		0	0
EFO:0001113	GM07055	http://www.ebi.ac.uk/efo/EFO_0001113		0	0
EFO:0001114	GM07056	http://www.ebi.ac.uk/efo/EFO_0001114		0	0
EFO:0001115	GM07345	http://www.ebi.ac.uk/efo/EFO_0001115		0	0
EFO:0001116	GM07357	http://www.ebi.ac.uk/efo/EFO_0001116		0	0
EFO:0001117	GM11829	http://www.ebi.ac.uk/efo/EFO_0001117		0	0
EFO:0001118	GM11830	http://www.ebi.ac.uk/efo/EFO_0001118		0	0
EFO:0001119	GM11831	http://www.ebi.ac.uk/efo/EFO_0001119		0	0
EFO:0001120	GM11832	http://www.ebi.ac.uk/efo/EFO_0001120		0	0
EFO:0001121	GM11839	http://www.ebi.ac.uk/efo/EFO_0001121		0	0
EFO:0001122	GM11881	http://www.ebi.ac.uk/efo/EFO_0001122		0	0
EFO:0001123	GM11882	http://www.ebi.ac.uk/efo/EFO_0001123		0	0
EFO:0001124	GM11992	http://www.ebi.ac.uk/efo/EFO_0001124		3	0
EFO:0001125	GM11993	http://www.ebi.ac.uk/efo/EFO_0001125		1	0
EFO:0001126	GM11994	http://www.ebi.ac.uk/efo/EFO_0001126		0	0
EFO:0001127	GM11995	http://www.ebi.ac.uk/efo/EFO_0001127		0	0
EFO:0001128	GM12003	http://www.ebi.ac.uk/efo/EFO_0001128		2	0
EFO:0001129	GM12004	http://www.ebi.ac.uk/efo/EFO_0001129		0	0
EFO:0001130	GM12005	http://www.ebi.ac.uk/efo/EFO_0001130		0	0
EFO:0001131	GM12006	http://www.ebi.ac.uk/efo/EFO_0001131		0	0
EFO:0001132	GM12043	http://www.ebi.ac.uk/efo/EFO_0001132		0	0
EFO:0001133	GM12044	http://www.ebi.ac.uk/efo/EFO_0001133		0	0
EFO:0001134	GM12056	http://www.ebi.ac.uk/efo/EFO_0001134		1	0
EFO:0001135	GM12057	http://www.ebi.ac.uk/efo/EFO_0001135		1	0
EFO:0001136	GM12144	http://www.ebi.ac.uk/efo/EFO_0001136		0	0
EFO:0001137	GM12145	http://www.ebi.ac.uk/efo/EFO_0001137		0	0
EFO:0001138	GM12146	http://www.ebi.ac.uk/efo/EFO_0001138		0	0
EFO:0001139	GM12154	http://www.ebi.ac.uk/efo/EFO_0001139		0	0
EFO:0001140	GM12155	http://www.ebi.ac.uk/efo/EFO_0001140		2	0
EFO:0001141	GM12156	http://www.ebi.ac.uk/efo/EFO_0001141		0	0
EFO:0001142	GM12234	http://www.ebi.ac.uk/efo/EFO_0001142		0	0
EFO:0001143	GM12236	http://www.ebi.ac.uk/efo/EFO_0001143		1	0
EFO:0001144	GM12239	http://www.ebi.ac.uk/efo/EFO_0001144		0	0
EFO:0001145	GM12248	http://www.ebi.ac.uk/efo/EFO_0001145		0	0
EFO:0001146	GM12249	http://www.ebi.ac.uk/efo/EFO_0001146		0	0
EFO:0001147	GM12716	http://www.ebi.ac.uk/efo/EFO_0001147		0	0
EFO:0001148	GM12717	http://www.ebi.ac.uk/efo/EFO_0001148		1	0
EFO:0001149	GM12750	http://www.ebi.ac.uk/efo/EFO_0001149		3	0
EFO:0001150	GM12751	http://www.ebi.ac.uk/efo/EFO_0001150		2	0
EFO:0001151	GM12760	http://www.ebi.ac.uk/efo/EFO_0001151		0	0
EFO:0001152	GM12761	http://www.ebi.ac.uk/efo/EFO_0001152		0	0
EFO:0001153	GM12762	http://www.ebi.ac.uk/efo/EFO_0001153		0	0
EFO:0001154	GM12763	http://www.ebi.ac.uk/efo/EFO_0001154		0	0
EFO:0001155	GM12812	http://www.ebi.ac.uk/efo/EFO_0001155		5	0
EFO:0001156	GM12813	http://www.ebi.ac.uk/efo/EFO_0001156		1	0
EFO:0001157	GM12814	http://www.ebi.ac.uk/efo/EFO_0001157		0	0
EFO:0001158	GM12815	http://www.ebi.ac.uk/efo/EFO_0001158		0	0
EFO:0001159	GM12872	http://www.ebi.ac.uk/efo/EFO_0001159		1	0
EFO:0001160	GM12873	http://www.ebi.ac.uk/efo/EFO_0001160		0	0
EFO:0001161	GM12874	http://www.ebi.ac.uk/efo/EFO_0001161		0	0
EFO:0001162	GM12875	http://www.ebi.ac.uk/efo/EFO_0001162		0	0
EFO:0001166	NCI-H720	http://www.ebi.ac.uk/efo/EFO_0001166		0	0
EFO:0001167	HBL100	http://www.ebi.ac.uk/efo/EFO_0001167		0	0
EFO:0001168	HCC1007	http://www.ebi.ac.uk/efo/EFO_0001168		1	0
EFO:0001169	HCC1143	http://www.ebi.ac.uk/efo/EFO_0001169		0	0
EFO:0001170	HCC1187	http://www.ebi.ac.uk/efo/EFO_0001170		1	0
EFO:0001171	HCC1428	http://www.ebi.ac.uk/efo/EFO_0001171		1	0
EFO:0001172	HCC1500	http://www.ebi.ac.uk/efo/EFO_0001172		0	0
EFO:0001173	HCC1569	http://www.ebi.ac.uk/efo/EFO_0001173		0	0
EFO:0001174	HCC1937	http://www.ebi.ac.uk/efo/EFO_0001174		0	0
EFO:0001175	HCC1954	http://www.ebi.ac.uk/efo/EFO_0001175		0	0
EFO:0001176	HCC202	http://www.ebi.ac.uk/efo/EFO_0001176		0	0
EFO:0001177	HCC2157	http://www.ebi.ac.uk/efo/EFO_0001177		0	0
EFO:0001178	HCC2185	http://www.ebi.ac.uk/efo/EFO_0001178		0	0
EFO:0001179	HCC3153	http://www.ebi.ac.uk/efo/EFO_0001179		0	0
EFO:0001180	HCC38	http://www.ebi.ac.uk/efo/EFO_0001180		0	0
EFO:0001181	HCC70	http://www.ebi.ac.uk/efo/EFO_0001181		0	0
EFO:0001182	HEK293	http://www.ebi.ac.uk/efo/EFO_0001182		1	2
EFO:0001183	HEK-293H	http://www.ebi.ac.uk/efo/EFO_0001183		0	0
EFO:0001185	HeLa	http://www.ebi.ac.uk/efo/EFO_0001185		0	0
EFO:0001186	HepaRG	http://www.ebi.ac.uk/efo/EFO_0001186		1	0
EFO:0001187	HepG2	http://www.ebi.ac.uk/efo/EFO_0001187		0	0
EFO:0001188	HMEC	http://www.ebi.ac.uk/efo/EFO_0001188		0	0
EFO:0001190	HMEC184	http://www.ebi.ac.uk/efo/EFO_0001190		0	0
EFO:0001191	HMT3522S1	http://www.ebi.ac.uk/efo/EFO_0001191		0	0
EFO:0001192	HS578T	http://www.ebi.ac.uk/efo/EFO_0001192		0	0
EFO:0001193	HT-29	http://www.ebi.ac.uk/efo/EFO_0001193		0	0
EFO:0001194	IB3-1	http://www.ebi.ac.uk/efo/EFO_0001194		0	0
EFO:0001195	IMR-32	http://www.ebi.ac.uk/efo/EFO_0001195		0	0
EFO:0001196	IMR-90	http://www.ebi.ac.uk/efo/EFO_0001196		0	0
EFO:0001197	Kin-S49	http://www.ebi.ac.uk/efo/EFO_0001197		0	0
EFO:0001198	L3055	http://www.ebi.ac.uk/efo/EFO_0001198		1	0
EFO:0001199	LY2	http://www.ebi.ac.uk/efo/EFO_0001199		0	0
EFO:0001200	MCF 10A	http://www.ebi.ac.uk/efo/EFO_0001200		0	0
EFO:0001202	MCF12A	http://www.ebi.ac.uk/efo/EFO_0001202		0	0
EFO:0001203	MCF-7	http://www.ebi.ac.uk/efo/EFO_0001203		0	0
EFO:0001205	MDAMB134VI	http://www.ebi.ac.uk/efo/EFO_0001205		0	0
EFO:0001206	MDAMB157	http://www.ebi.ac.uk/efo/EFO_0001206		0	0
EFO:0001208	MDAMB175VII	http://www.ebi.ac.uk/efo/EFO_0001208		0	0
EFO:0001209	MDAMB231	http://www.ebi.ac.uk/efo/EFO_0001209		0	0
EFO:0001211	MDAMB361	http://www.ebi.ac.uk/efo/EFO_0001211		0	0
EFO:0001212	MDAMB415	http://www.ebi.ac.uk/efo/EFO_0001212		0	0
EFO:0001213	MDAMB435	http://www.ebi.ac.uk/efo/EFO_0001213		0	0
EFO:0001214	MDAMB436	http://www.ebi.ac.uk/efo/EFO_0001214		0	0
EFO:0001215	MDAMB453	http://www.ebi.ac.uk/efo/EFO_0001215		0	0
EFO:0001216	MDAMB468	http://www.ebi.ac.uk/efo/EFO_0001216		0	0
EFO:0001218	Met5A	http://www.ebi.ac.uk/efo/EFO_0001218		1	0
EFO:0001219	MM1	http://www.ebi.ac.uk/efo/EFO_0001219		0	0
EFO:0001220	MOLT-4	http://www.ebi.ac.uk/efo/EFO_0001220		0	0
EFO:0001221	NCI-H929	http://www.ebi.ac.uk/efo/EFO_0001221		0	0
EFO:0001222	NIH3T3	http://www.ebi.ac.uk/efo/EFO_0001222		0	0
EFO:0001224	PAC2	http://www.ebi.ac.uk/efo/EFO_0001224		2	0
EFO:0001225	PC12	http://www.ebi.ac.uk/efo/EFO_0001225		1	0
EFO:0001226	R18	http://www.ebi.ac.uk/efo/EFO_0001226		0	0
EFO:0001227	R28	http://www.ebi.ac.uk/efo/EFO_0001227		0	0
EFO:0001228	R43	http://www.ebi.ac.uk/efo/EFO_0001228		0	0
EFO:0001229	R46	http://www.ebi.ac.uk/efo/EFO_0001229		0	0
EFO:0001230	R8	http://www.ebi.ac.uk/efo/EFO_0001230		0	0
EFO:0001231	RAW264.7	http://www.ebi.ac.uk/efo/EFO_0001231		0	0
EFO:0001232	RKO	http://www.ebi.ac.uk/efo/EFO_0001232		0	0
EFO:0001233	S2	http://www.ebi.ac.uk/efo/EFO_0001233		1	0
EFO:0001234	S49	http://www.ebi.ac.uk/efo/EFO_0001234		0	0
EFO:0001236	SKBR3	http://www.ebi.ac.uk/efo/EFO_0001236		0	0
EFO:0001237	SKGT4	http://www.ebi.ac.uk/efo/EFO_0001237		0	0
EFO:0001239	SUM1315MO2	http://www.ebi.ac.uk/efo/EFO_0001239		0	0
EFO:0001240	SUM149PT	http://www.ebi.ac.uk/efo/EFO_0001240		1	0
EFO:0001241	SUM159PT	http://www.ebi.ac.uk/efo/EFO_0001241		1	0
EFO:0001242	SUM185PE	http://www.ebi.ac.uk/efo/EFO_0001242		2	0
EFO:0001243	SUM190PT	http://www.ebi.ac.uk/efo/EFO_0001243		2	0
EFO:0001244	SUM225CWN	http://www.ebi.ac.uk/efo/EFO_0001244		2	0
EFO:0001245	SUM44PE	http://www.ebi.ac.uk/efo/EFO_0001245		0	0
EFO:0001246	SUM52PE	http://www.ebi.ac.uk/efo/EFO_0001246		0	0
EFO:0001247	T-47D cell	http://www.ebi.ac.uk/efo/EFO_0001247		0	0
EFO:0001249	TERV	http://www.ebi.ac.uk/efo/EFO_0001249		0	0
EFO:0001250	TERV-AntiSenseB56	http://www.ebi.ac.uk/efo/EFO_0001250		0	0
EFO:0001251	TERV-ST	http://www.ebi.ac.uk/efo/EFO_0001251		0	0
EFO:0001252	TERV-ST110	http://www.ebi.ac.uk/efo/EFO_0001252		0	0
EFO:0001253	THP-1	http://www.ebi.ac.uk/efo/EFO_0001253		2	0
EFO:0001254	U266	http://www.ebi.ac.uk/efo/EFO_0001254		0	0
EFO:0001255	U373	http://www.ebi.ac.uk/efo/EFO_0001255		1	0
EFO:0001257	U937	http://www.ebi.ac.uk/efo/EFO_0001257		0	0
EFO:0001258	UACC812	http://www.ebi.ac.uk/efo/EFO_0001258		0	0
EFO:0001259	UBOC1	http://www.ebi.ac.uk/efo/EFO_0001259		0	0
EFO:0001260	WI38	http://www.ebi.ac.uk/efo/EFO_0001260		0	0
EFO:0001261	ZF4	http://www.ebi.ac.uk/efo/EFO_0001261		0	0
EFO:0001262	ZR751	http://www.ebi.ac.uk/efo/EFO_0001262		0	0
EFO:0001263	ZR7530	http://www.ebi.ac.uk/efo/EFO_0001263		0	0
EFO:0001264	ZR75B	http://www.ebi.ac.uk/efo/EFO_0001264		0	0
EFO:0001268	mating type	http://www.ebi.ac.uk/efo/EFO_0001268		1	13
EFO:0001269	mating type h minus	http://www.ebi.ac.uk/efo/EFO_0001269		0	0
EFO:0001270	mating type alpha	http://www.ebi.ac.uk/efo/EFO_0001270		13	0
EFO:0001271	mixed sex population	http://www.ebi.ac.uk/efo/EFO_0001271		2	0
EFO:0001272	adult	http://www.ebi.ac.uk/efo/EFO_0001272		8	24
EFO:0001273	blastula 128-cell	http://www.ebi.ac.uk/efo/EFO_0001273		0	0
EFO:0001274	blastula 1k-cell	http://www.ebi.ac.uk/efo/EFO_0001274		0	0
EFO:0001275	mating type a	http://www.ebi.ac.uk/efo/EFO_0001275		0	0
EFO:0001276	blastula 256-cell	http://www.ebi.ac.uk/efo/EFO_0001276		0	0
EFO:0001277	blastula 30%-epiboly	http://www.ebi.ac.uk/efo/EFO_0001277		0	0
EFO:0001278	blastula 512-cell	http://www.ebi.ac.uk/efo/EFO_0001278		0	0
EFO:0001279	blastula dome	http://www.ebi.ac.uk/efo/EFO_0001279		0	0
EFO:0001280	blastula high	http://www.ebi.ac.uk/efo/EFO_0001280		0	0
EFO:0001281	blastula oblong	http://www.ebi.ac.uk/efo/EFO_0001281		0	0
EFO:0001283	blastula sphere	http://www.ebi.ac.uk/efo/EFO_0001283		0	0
EFO:0001284	cleavage 16-cell	http://www.ebi.ac.uk/efo/EFO_0001284		0	0
EFO:0001285	cleavage 2-cell	http://www.ebi.ac.uk/efo/EFO_0001285		1	0
EFO:0001286	cleavage 32-cell	http://www.ebi.ac.uk/efo/EFO_0001286		0	0
EFO:0001287	cleavage 4-cell	http://www.ebi.ac.uk/efo/EFO_0001287		0	0
EFO:0001288	cleavage 64-cell	http://www.ebi.ac.uk/efo/EFO_0001288		0	0
EFO:0001289	cleavage 8-cell	http://www.ebi.ac.uk/efo/EFO_0001289		0	0
EFO:0001291	gastrula 50%-epiboly	http://www.ebi.ac.uk/efo/EFO_0001291		0	0
EFO:0001292	gastrula 75%-epiboly	http://www.ebi.ac.uk/efo/EFO_0001292		0	0
EFO:0001293	gastrula 90%-epiboly	http://www.ebi.ac.uk/efo/EFO_0001293		0	0
EFO:0001294	gastrula bud	http://www.ebi.ac.uk/efo/EFO_0001294		0	0
EFO:0001295	gastrula germ-ring	http://www.ebi.ac.uk/efo/EFO_0001295		0	0
EFO:0001297	gastrula shield	http://www.ebi.ac.uk/efo/EFO_0001297		0	0
EFO:0001298	hatching stage	http://www.ebi.ac.uk/efo/EFO_0001298		8	0
EFO:0001299	hatching pec-fin	http://www.ebi.ac.uk/efo/EFO_0001299		0	0
EFO:0001301	juvenile days 30-44	http://www.ebi.ac.uk/efo/EFO_0001301		0	0
EFO:0001302	juvenile days 45-89	http://www.ebi.ac.uk/efo/EFO_0001302		0	0
EFO:0001304	larval day 4	http://www.ebi.ac.uk/efo/EFO_0001304		0	0
EFO:0001305	larval day 5	http://www.ebi.ac.uk/efo/EFO_0001305		0	0
EFO:0001306	larval day 6	http://www.ebi.ac.uk/efo/EFO_0001306		0	0
EFO:0001307	larval day 14-20	http://www.ebi.ac.uk/efo/EFO_0001307		0	0
EFO:0001308	larval day 21-29	http://www.ebi.ac.uk/efo/EFO_0001308		0	0
EFO:0001309	larval day 7-13	http://www.ebi.ac.uk/efo/EFO_0001309		0	0
EFO:0001311	pharyngula high-pec	http://www.ebi.ac.uk/efo/EFO_0001311		0	0
EFO:0001312	pharyngula prim-15	http://www.ebi.ac.uk/efo/EFO_0001312		0	0
EFO:0001313	pharyngula prim-25	http://www.ebi.ac.uk/efo/EFO_0001313		0	0
EFO:0001314	pharyngula prim-5	http://www.ebi.ac.uk/efo/EFO_0001314		0	0
EFO:0001315	segmentation stage	http://www.ebi.ac.uk/efo/EFO_0001315		0	0
EFO:0001316	segmentation 1-4 somites	http://www.ebi.ac.uk/efo/EFO_0001316		0	0
EFO:0001317	segmentation 5-9 somites	http://www.ebi.ac.uk/efo/EFO_0001317		0	0
EFO:0001318	segmentation 10-13 somites	http://www.ebi.ac.uk/efo/EFO_0001318		0	0
EFO:0001319	segmentation 14-19 somites	http://www.ebi.ac.uk/efo/EFO_0001319		0	0
EFO:0001320	segmentation 20-25 somites	http://www.ebi.ac.uk/efo/EFO_0001320		0	0
EFO:0001321	segmentation 26+ somites	http://www.ebi.ac.uk/efo/EFO_0001321		0	0
EFO:0001322	fertilized egg stage	http://www.ebi.ac.uk/efo/EFO_0001322		0	0
EFO:0001325	Canton-S	http://www.ebi.ac.uk/efo/EFO_0001325		0	0
EFO:0001326	SALK_049497	http://www.ebi.ac.uk/efo/EFO_0001326		0	0
EFO:0001327	A/J	http://www.ebi.ac.uk/efo/EFO_0001327		1	0
EFO:0001328	B6.Cg-Tg(SOD1-G93A)1Gur/J	http://www.ebi.ac.uk/efo/EFO_0001328		0	0
EFO:0001329	C3H/HeJ	http://www.ebi.ac.uk/efo/EFO_0001329		0	0
EFO:0001331	129P1/ReJ	http://www.ebi.ac.uk/efo/EFO_0001331		0	0
EFO:0001332	129S1/SvImJ	http://www.ebi.ac.uk/efo/EFO_0001332		0	0
EFO:0001336	CBA/CaJ	http://www.ebi.ac.uk/efo/EFO_0001336		0	0
EFO:0001337	BDC2.5/NOD	http://www.ebi.ac.uk/efo/EFO_0001337		0	0
EFO:0001338	TBP-71Q-16	http://www.ebi.ac.uk/efo/EFO_0001338		0	0
EFO:0001339	CB6F1	http://www.ebi.ac.uk/efo/EFO_0001339		0	0
EFO:0001340	B6C3F1	http://www.ebi.ac.uk/efo/EFO_0001340		0	0
EFO:0001341	TBP-105Q	http://www.ebi.ac.uk/efo/EFO_0001341		0	0
EFO:0001342	Wistar	http://www.ebi.ac.uk/efo/EFO_0001342		0	0
EFO:0001343	Wistar-Furth	http://www.ebi.ac.uk/efo/EFO_0001343		0	0
EFO:0001344	Copenhagen	http://www.ebi.ac.uk/efo/EFO_0001344		0	0
EFO:0001345	Wistar-Kyoto	http://www.ebi.ac.uk/efo/EFO_0001345		0	0
EFO:0001346	Syracuse High Avoidance	http://www.ebi.ac.uk/efo/EFO_0001346		0	0
EFO:0001347	Syracuse Low Avoidance	http://www.ebi.ac.uk/efo/EFO_0001347		0	0
EFO:0001348	Okamoto-Aoki	http://www.ebi.ac.uk/efo/EFO_0001348		0	0
EFO:0001349	Dahl salt-resistant	http://www.ebi.ac.uk/efo/EFO_0001349		0	0
EFO:0001350	Dahl salt-sensitive	http://www.ebi.ac.uk/efo/EFO_0001350		0	0
EFO:0001351	WKY	http://www.ebi.ac.uk/efo/EFO_0001351		0	0
EFO:0001352	Sprague Dawley	http://www.ebi.ac.uk/efo/EFO_0001352		0	0
EFO:0001353	Lewis	http://www.ebi.ac.uk/efo/EFO_0001353		0	0
EFO:0001354	SALK_037727	http://www.ebi.ac.uk/efo/EFO_0001354		0	0
EFO:0001355	infant	http://www.ebi.ac.uk/efo/EFO_0001355		0	4
EFO:0001369	vertebral column structure	http://www.ebi.ac.uk/efo/EFO_0001369		2	0
EFO:0001372	neonate	http://www.ebi.ac.uk/efo/EFO_0001372		4	0
EFO:0001382	puberty	http://www.ebi.ac.uk/efo/EFO_0001382		2	0
EFO:0001404	seminiferous tubules	http://www.ebi.ac.uk/efo/EFO_0001404		0	0
EFO:0001408	cervical neck region	http://www.ebi.ac.uk/efo/EFO_0001408		0	0
EFO:0001414	embryonic gonadal ridge	http://www.ebi.ac.uk/efo/EFO_0001414		0	0
EFO:0001425	ischemic cardiomyopathy	http://www.ebi.ac.uk/efo/EFO_0001425		1	0
EFO:0001426	study design	http://www.ebi.ac.uk/efo/EFO_0001426		0	49
EFO:0001427	case control design	http://www.ebi.ac.uk/efo/EFO_0001427		0	1
EFO:0001428	cross sectional design	http://www.ebi.ac.uk/efo/EFO_0001428		0	0
EFO:0001429	family based design	http://www.ebi.ac.uk/efo/EFO_0001429		1	0
EFO:0001430	population based design	http://www.ebi.ac.uk/efo/EFO_0001430		6	0
EFO:0001431	twin design	http://www.ebi.ac.uk/efo/EFO_0001431		0	0
EFO:0001444	measurement	http://www.ebi.ac.uk/efo/EFO_0001444		8	64451
EFO:0001451	instrument design	http://www.ebi.ac.uk/efo/EFO_0001451		0	0
EFO:0001456	DNA assay	http://www.ebi.ac.uk/efo/EFO_0001456		0	34
EFO:0001457	RNA assay	http://www.ebi.ac.uk/efo/EFO_0001457		0	53
EFO:0001458	protein assay	http://www.ebi.ac.uk/efo/EFO_0001458		0	1
EFO:0001460	uninfected	http://www.ebi.ac.uk/efo/EFO_0001460		0	0
EFO:0001461	control	http://www.ebi.ac.uk/efo/EFO_0001461		11	0
EFO:0001639	cancer cell line	http://www.ebi.ac.uk/efo/EFO_0001639		0	259
EFO:0001640	B cell derived cell line	http://www.ebi.ac.uk/efo/EFO_0001640		49	44
EFO:0001641	epithelial cell derived cell line	http://www.ebi.ac.uk/efo/EFO_0001641		0	69
EFO:0001643	kidney derived cell line	http://www.ebi.ac.uk/efo/EFO_0001643		0	7
EFO:0001646	anatomical modifier	http://www.ebi.ac.uk/efo/EFO_0001646		0	173
EFO:0001647	tissue modifier	http://www.ebi.ac.uk/efo/EFO_0001647		0	2
EFO:0001648	geometric modifier	http://www.ebi.ac.uk/efo/EFO_0001648		0	171
EFO:0001650	placode	http://www.ebi.ac.uk/efo/EFO_0001650		0	0
EFO:0001651	precursor	http://www.ebi.ac.uk/efo/EFO_0001651		2	0
EFO:0001653	apical	http://www.ebi.ac.uk/efo/EFO_0001653		0	0
EFO:0001654	basal	http://www.ebi.ac.uk/efo/EFO_0001654		0	0
EFO:0001655	distal	http://www.ebi.ac.uk/efo/EFO_0001655		0	0
EFO:0001656	dorsal	http://www.ebi.ac.uk/efo/EFO_0001656		17	0
EFO:0001657	lateral	http://www.ebi.ac.uk/efo/EFO_0001657		8	0
EFO:0001658	left	http://www.ebi.ac.uk/efo/EFO_0001658		18	0
EFO:0001659	right	http://www.ebi.ac.uk/efo/EFO_0001659		59	0
EFO:0001660	medial	http://www.ebi.ac.uk/efo/EFO_0001660		16	0
EFO:0001661	proximal	http://www.ebi.ac.uk/efo/EFO_0001661		0	0
EFO:0001662	ventral	http://www.ebi.ac.uk/efo/EFO_0001662		9	0
EFO:0001667	CEM/C1	http://www.ebi.ac.uk/efo/EFO_0001667		0	0
EFO:0001674	placebo	http://www.ebi.ac.uk/efo/EFO_0001674		7	0
EFO:0001695	size	http://www.ebi.ac.uk/efo/EFO_0001695		16	444
EFO:0001696	area	http://www.ebi.ac.uk/efo/EFO_0001696		147	0
EFO:0001702	temperature	http://www.ebi.ac.uk/efo/EFO_0001702		3	0
EFO:0001703	derived mass unit	http://www.ebi.ac.uk/efo/EFO_0001703		0	0
EFO:0001715	volume	http://www.ebi.ac.uk/efo/EFO_0001715		296	1
EFO:0001721	femtometer	http://www.ebi.ac.uk/efo/EFO_0001721		0	0
EFO:0001728	array manufacturer	http://www.ebi.ac.uk/efo/EFO_0001728		0	0
EFO:0001729	biomaterial provider	http://www.ebi.ac.uk/efo/EFO_0001729		0	0
EFO:0001730	biosequence provider	http://www.ebi.ac.uk/efo/EFO_0001730		4	0
EFO:0001731	consortium member	http://www.ebi.ac.uk/efo/EFO_0001731		0	0
EFO:0001732	consultant	http://www.ebi.ac.uk/efo/EFO_0001732		12	0
EFO:0001733	curator	http://www.ebi.ac.uk/efo/EFO_0001733		1	1
EFO:0001734	data analyst	http://www.ebi.ac.uk/efo/EFO_0001734		2	0
EFO:0001735	data coder	http://www.ebi.ac.uk/efo/EFO_0001735		40	0
EFO:0001736	funder	http://www.ebi.ac.uk/efo/EFO_0001736		0	0
EFO:0001737	hardware manufacturer	http://www.ebi.ac.uk/efo/EFO_0001737		0	0
